Aug 03 15:12:15.360633 np0000040864 systemd[1]: Started devstack@memory_tracker.service - Devstack devstack@memory_tracker.service.
Aug 03 15:12:15.369172 np0000040864 memory_tracker.sh[46877]: [[[
Aug 03 15:12:15.369856 np0000040864 memory_tracker.sh[46894]: Mon Aug  3 15:12:15 UTC 2026
Aug 03 15:12:15.369985 np0000040864 memory_tracker.sh[46877]: ---
Aug 03 15:12:15.430988 np0000040864 memory_tracker.sh[46898]: [iscsid (pid:37772)]=14172KB; [multipathd (pid:381)]=420096KB; [ovs-vswitchd (pid:33332)]=901120KB
Aug 03 15:12:15.436883 np0000040864 memory_tracker.sh[46877]: ]]]
Aug 03 15:12:35.442469 np0000040864 memory_tracker.sh[46877]: [[[
Aug 03 15:12:35.443217 np0000040864 memory_tracker.sh[50547]: Mon Aug  3 15:12:35 UTC 2026
Aug 03 15:12:35.443360 np0000040864 memory_tracker.sh[46877]: ---
Aug 03 15:12:35.443360 np0000040864 memory_tracker.sh[46877]: memory_tracker low_point: 6242248
Aug 03 15:12:35.443360 np0000040864 memory_tracker.sh[46877]: ---
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: MemTotal:        8129364 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: MemFree:          224524 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: MemAvailable:    6242248 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: Buffers:          183492 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: Cached:          5782544 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: SwapCached:            4 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: Active:          1291104 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: Inactive:        5609680 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: Active(anon):     983456 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: Inactive(anon):   126040 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: Active(file):     307648 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: Inactive(file):  5483640 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: Unevictable:      144100 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: Mlocked:          142900 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: SwapTotal:       8388604 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: SwapFree:        8388336 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: Zswap:               364 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: Zswapped:             68 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: Dirty:            109576 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: Writeback:             0 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: AnonPages:       1078964 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: Mapped:           184764 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: Shmem:            154872 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: KReclaimable:     535988 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: Slab:             660064 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: SReclaimable:     535988 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: SUnreclaim:       124076 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: KernelStack:        8624 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: PageTables:        10208 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: SecPageTables:         0 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: NFS_Unstable:          0 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: Bounce:                0 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: WritebackTmp:          0 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: CommitLimit:    12453284 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: Committed_AS:    2901304 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: VmallocTotal:   13743895347199 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: VmallocUsed:       33580 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: VmallocChunk:          0 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: Percpu:             4960 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: HardwareCorrupted:     0 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: AnonHugePages:         0 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: ShmemHugePages:        0 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: ShmemPmdMapped:        0 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: FileHugePages:         0 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: FilePmdMapped:         0 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: Unaccepted:            0 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: HugePages_Total:       0
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: HugePages_Free:        0
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: HugePages_Rsvd:        0
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: HugePages_Surp:        0
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: Hugepagesize:       2048 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: Hugetlb:               0 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: DirectMap4k:      266092 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: DirectMap2M:     8122368 kB
Aug 03 15:12:35.444032 np0000040864 memory_tracker.sh[50548]: DirectMap1G:     2097152 kB
Aug 03 15:12:35.444932 np0000040864 memory_tracker.sh[46877]: ---
Aug 03 15:12:35.455263 np0000040864 memory_tracker.sh[50550]:        PID   %MEM             RSS       PPID       TIME     NLWP WCHAN                     COMMAND
Aug 03 15:12:35.455804 np0000040864 memory_tracker.sh[50550]:      49574    0.1            9672          1   00:00:00        1 do_select                 /usr/sbin/apache2 -k start
Aug 03 15:12:35.455804 np0000040864 memory_tracker.sh[50550]:        532    0.1            9348          1   00:00:00        1 ep_poll                   /usr/lib/systemd/systemd-logind
Aug 03 15:12:35.455804 np0000040864 memory_tracker.sh[50550]:      44627    0.1            9284       4840   00:00:00        1 do_wait                   bash ./stack.sh
Aug 03 15:12:35.456003 np0000040864 memory_tracker.sh[50550]:      49781    0.1            9272       4840   00:00:00        1 do_wait                   bash ./stack.sh
Aug 03 15:12:35.456003 np0000040864 memory_tracker.sh[50550]:      49913    0.1            9272       4840   00:00:00        1 do_wait                   bash ./stack.sh
Aug 03 15:12:35.456003 np0000040864 memory_tracker.sh[50550]:      50007    0.1            9272       4840   00:00:00        1 do_wait                   bash ./stack.sh
Aug 03 15:12:35.456003 np0000040864 memory_tracker.sh[50550]:      50101    0.1            9268       4840   00:00:00        1 do_wait                   bash ./stack.sh
Aug 03 15:12:35.456003 np0000040864 memory_tracker.sh[50550]:      50197    0.1            9268       4840   00:00:00        1 do_wait                   bash ./stack.sh
Aug 03 15:12:35.456003 np0000040864 memory_tracker.sh[50550]:      50526    0.1            9144      50517   00:00:00        1 pipe_read                 bash ./stack.sh
Aug 03 15:12:35.456003 np0000040864 memory_tracker.sh[50550]:      50517    0.1            9076       4840   00:00:00        1 pipe_read                 bash ./stack.sh
Aug 03 15:12:35.456003 np0000040864 memory_tracker.sh[50550]:      33866    0.1            8956          1   00:00:00        1 do_poll.constprop.0       ovsdb-server -vconsole:off -vfile:info --log-file=/var/log/ovn/ovsdb-server-sb.log --remote=punix:/var/run/ovn/ovnsb_db.sock --pidfile=/var/run/ovn/ovnsb_db.pid --unixctl=/var/run/ovn/ovnsb_db.ctl --remote=db:OVN_Southbound,SB_Global,connections --private-key=db:OVN_Southbound,SSL,private_key --certificate=db:OVN_Southbound,SSL,certificate --ca-cert=db:OVN_Southbound,SSL,ca_cert --ssl-protocols=db:OVN_Southbound,SSL,ssl_protocols --ssl-ciphers=db:OVN_Southbound,SSL,ssl_ciphers /var/lib/ovn/ovnsb_db.db
Aug 03 15:12:35.456003 np0000040864 memory_tracker.sh[50550]:      33939    0.1            8832          1   00:00:00        1 do_poll.constprop.0       ovsdb-server -vconsole:off -vfile:info --log-file=/var/log/ovn/ovsdb-server-nb.log --remote=punix:/var/run/ovn/ovnnb_db.sock --pidfile=/var/run/ovn/ovnnb_db.pid --unixctl=/var/run/ovn/ovnnb_db.ctl --remote=db:OVN_Northbound,NB_Global,connections --private-key=db:OVN_Northbound,SSL,private_key --certificate=db:OVN_Northbound,SSL,certificate --ca-cert=db:OVN_Northbound,SSL,ca_cert --ssl-protocols=db:OVN_Northbound,SSL,ssl_protocols --ssl-ciphers=db:OVN_Northbound,SSL,ssl_ciphers /var/lib/ovn/ovnnb_db.db
Aug 03 15:12:35.456161 np0000040864 memory_tracker.sh[50550]:       1259    0.1            8416          1   00:00:00        1 do_poll.constprop.0       sshd: /usr/sbin/sshd -D [listener] 0 of 10-100 startups
Aug 03 15:12:35.456161 np0000040864 memory_tracker.sh[50550]:      33720    0.1            8348          1   00:00:00        5 do_poll.constprop.0       ovn-controller unix:/var/run/openvswitch/db.sock -vconsole:emer -vsyslog:err -vfile:info --no-chdir --log-file=/var/log/ovn/ovn-controller.log --pidfile=/var/run/ovn/ovn-controller.pid --detach
Aug 03 15:12:35.456161 np0000040864 memory_tracker.sh[50550]:       4609    0.1            8176          1   00:00:00        4 do_poll.constprop.0       /usr/lib/polkit-1/polkitd --no-debug
Aug 03 15:12:35.456161 np0000040864 memory_tracker.sh[50550]:        489    0.1            8148          1   00:00:00        2 ep_poll                   /usr/lib/systemd/systemd-timesyncd
Aug 03 15:12:35.456161 np0000040864 memory_tracker.sh[50550]:      35441    0.0            8080          1   00:00:00        1 ep_poll                   /usr/lib/systemd/systemd-machined
Aug 03 15:12:35.456161 np0000040864 memory_tracker.sh[50550]:      34060    0.0            7644          1   00:00:00        3 do_poll.constprop.0       ovn-northd -vconsole:emer -vsyslog:err -vfile:info --ovnnb-db=unix:/var/run/ovn/ovnnb_db.sock --ovnsb-db=unix:/var/run/ovn/ovnsb_db.sock --no-chdir --log-file=/var/log/ovn/ovn-northd.log --pidfile=/var/run/ovn/ovn-northd.pid --detach
Aug 03 15:12:35.456161 np0000040864 memory_tracker.sh[50550]:      33280    0.0            7508          1   00:00:00        1 do_poll.constprop.0       ovsdb-server /etc/openvswitch/conf.db -vconsole:emer -vsyslog:err -vfile:info --remote=punix:/var/run/openvswitch/db.sock --private-key=db:Open_vSwitch,SSL,private_key --certificate=db:Open_vSwitch,SSL,certificate --bootstrap-ca-cert=db:Open_vSwitch,SSL,ca_cert --no-chdir --log-file=/var/log/openvswitch/ovsdb-server.log --pidfile=/var/run/openvswitch/ovsdb-server.pid --detach
Aug 03 15:12:35.456161 np0000040864 memory_tracker.sh[50550]:        394    0.0            7220          1   00:00:00        1 ep_poll                   /usr/lib/systemd/systemd-udevd
Aug 03 15:12:35.456161 np0000040864 memory_tracker.sh[50550]:       4801    0.0            7200       4791   00:00:00        1 do_poll.constprop.0       sshd: zuul@notty
Aug 03 15:12:35.456161 np0000040864 memory_tracker.sh[50550]:       4835    0.0            6936       4834   00:00:00        1 do_poll.constprop.0       sudo -H -S -n -u stack /bin/sh -c echo BECOME-SUCCESS-fovuqxrcyputpbrvyoznxjwqttszuavh ; /usr/bin/python3
Aug 03 15:12:35.456334 np0000040864 memory_tracker.sh[50550]:        520    0.0            5816          1   00:00:01        1 ep_poll                   @dbus-daemon --system --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only
Aug 03 15:12:35.456334 np0000040864 memory_tracker.sh[50550]:      17276    0.0            5728          1   00:00:00        4 do_select                 /usr/sbin/rsyslogd -n -iNONE
Aug 03 15:12:35.456334 np0000040864 memory_tracker.sh[50550]:        483    0.0            5084          1   00:00:00        1 do_select                 /usr/sbin/haveged --Foreground --verbose=1
Aug 03 15:12:35.456334 np0000040864 memory_tracker.sh[50550]:      50549    0.0            4352      46877   00:00:00        1 -                         ps --sort=-pmem -eo pid:10,pmem:6,rss:15,ppid:10,cputime:10,nlwp:8,wchan:25,args:100
Aug 03 15:12:35.456334 np0000040864 memory_tracker.sh[50550]:      46877    0.0            3620          1   00:00:00        1 do_wait                   /bin/bash /opt/stack/devstack/tools/memory_tracker.sh
Aug 03 15:12:35.456334 np0000040864 memory_tracker.sh[50550]:      47356    0.0            3604          1   00:00:00        1 do_wait                   /bin/bash /opt/stack/devstack/tools/file_tracker.sh
Aug 03 15:12:35.456334 np0000040864 memory_tracker.sh[50550]:      34132    0.0            3468          1   00:00:00        1 do_poll.constprop.0       ovn-controller-vtep -vconsole:emer -vsyslog:err -vfile:info --vtep-db=/var/run/openvswitch/db.sock --ovnsb-db=/var/run/ovn/ovnsb_db.sock --no-chdir --log-file=/var/log/ovn/ovn-controller-vtep.log --pidfile=/var/run/ovn/ovn-controller-vtep.pid --detach
Aug 03 15:12:35.456334 np0000040864 memory_tracker.sh[50550]:       1143    0.0            3404          1   00:00:00        1 do_select                 dhclient
Aug 03 15:12:35.456334 np0000040864 memory_tracker.sh[50550]:      19800    0.0            3384          1   00:00:00        1 do_select                 /usr/bin/epmd -systemd
Aug 03 15:12:35.456334 np0000040864 memory_tracker.sh[50550]:        911    0.0            3360          1   00:00:00        1 do_select                 dhclient -1 -4 -v -i -pf /run/dhclient.enp3s0.pid -lf /var/lib/dhcp/dhclient.enp3s0.leases -I -df /var/lib/dhcp/dhclient6.enp3s0.leases enp3s0
Aug 03 15:12:35.456334 np0000040864 memory_tracker.sh[50550]:       3542    0.0            3312       3541   00:00:00        1 do_sigtimedwait.isra.0    (sd-pam)
Aug 03 15:12:35.456334 np0000040864 memory_tracker.sh[50550]:       7784    0.0            3104          1   00:00:00        1 do_wait                   /bin/bash /usr/sbin/ksmtuned
